max_temp,min_temp,igmin,min_grass,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,year,month,day,temp_range,smd_combined,heatwave,high_wind,Cluster,extreme_rain,solar_cluster,extreme_gust,date,temperature_forecast
-0.19,-0.39,0.0,-0.21,994.7,-1.17,-0.42,1.36,-0.5,5.3,-0.02,10.38,1.8,0.24,5.6,5.6,-1.3,53.43,-6.24,2023.0,4.0,23.0,8.0,3.3,1.0,1.0,1.0,1.0,1.0,0.0,2023-04-23,-0.2083488400521449
-0.85,-1.4,0.0,-0.56,1003.0,-0.49,-0.57,-1.91,0.02,1.7,-0.02,9.32,1.3,-0.1,0.0,-3.45,-3.45,53.43,-6.24,2023.0,4.0,24.0,9.3,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-04-24,-0.2083488400521449
-0.52,-1.42,1.0,-1.35,1008.3,-0.92,-1.03,-0.86,-0.71,6.9,-0.02,9.38,2.1,0.58,2.1,2.1,-3.45,53.43,-6.24,2023.0,4.0,25.0,11.0,0.25,1.0,1.0,2.0,0.0,2.0,0.0,2023-04-25,-0.2083488400521449
-0.27,-0.27,0.0,-0.25,1006.3,-0.76,-0.88,-0.74,-0.81,8.9,-0.02,10.92,2.7,1.2,4.7,4.7,-3.45,53.43,-6.24,2023.0,4.0,26.0,7.1,1.98,1.0,1.0,1.0,0.0,2.0,0.0,2023-04-26,-0.2083488400521449
-0.21,0.51,0.0,0.62,1001.0,-0.45,-0.57,-0.63,-0.5,0.3,-0.02,11.3,1.4,-0.1,5.75,5.75,-2.7,53.43,-6.24,2023.0,4.0,27.0,3.9,2.93,1.0,1.0,1.0,0.0,0.0,0.0,2023-04-27,-0.2083488400521449
0.81,0.45,0.0,0.94,1002.0,-1.32,-1.03,1.59,-1.01,1.0,-0.02,12.65,1.7,0.1,5.75,5.75,-1.2,53.43,-6.24,2023.0,4.0,28.0,9.2,3.43,1.0,1.0,1.0,0.0,0.0,0.0,2023-04-28,-0.2083488400521449
0.77,0.4,0.0,-0.35,1008.0,-1.34,-1.18,-0.63,-1.12,4.9,-0.02,13.92,2.1,0.51,3.9,3.9,-3.45,53.43,-6.24,2023.0,4.0,29.0,9.2,1.45,1.0,1.0,1.0,1.0,1.0,0.0,2023-04-29,-0.2083488400521449
0.87,0.94,0.0,0.79,1006.6,-0.61,0.04,1.01,0.12,3.8,-0.02,14.35,2.4,0.86,0.0,-1.3,-3.45,53.43,-6.24,2023.0,4.0,30.0,7.3,-1.58,1.0,1.0,0.0,1.0,1.0,1.0,2023-04-30,-0.2083488400521449
0.74,-0.36,0.0,0.81,1010.0,-0.58,-0.42,1.01,-0.6,4.3,-0.02,14.25,2.2,0.79,1.9,1.9,-3.45,53.43,-6.24,2023.0,5.0,1.0,12.5,0.12,1.0,1.0,1.0,0.0,1.0,0.0,2023-05-01,-0.2083488400521449
0.79,0.11,0.0,-0.69,1013.8,-0.67,-0.72,-0.74,-0.6,3.9,-0.02,13.98,2.5,0.99,4.4,4.4,-3.45,53.43,-6.24,2023.0,5.0,2.0,10.6,1.78,1.0,1.0,1.0,0.0,1.0,0.0,2023-05-02,-0.2083488400521449
0.42,0.56,0.0,0.56,1011.1,-0.43,-0.57,-0.74,-0.4,2.3,-0.02,13.95,2.3,0.86,5.75,5.75,-1.6,53.43,-6.24,2023.0,5.0,3.0,6.8,3.3,1.0,1.0,1.0,0.0,1.0,0.0,2023-05-03,-0.2083488400521449
-0.05,0.29,0.0,0.19,1001.1,0.4,0.65,-1.44,0.33,0.8,-0.02,12.4,1.5,0.17,1.7,1.7,-3.45,53.43,-6.24,2023.0,5.0,4.0,5.7,-0.02,1.0,1.0,0.0,1.0,0.0,1.0,2023-05-04,-0.2083488400521449
1.05,0.51,0.0,1.06,996.5,-0.52,-0.57,-0.63,-0.6,8.2,-0.02,14.45,2.6,1.06,4.3,4.3,-3.4,53.43,-6.24,2023.0,5.0,5.0,10.1,1.73,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-05,-0.2083488400521449
0.48,0.33,0.0,0.08,1001.1,-1.17,-1.18,-0.63,-1.22,2.2,-0.02,14.38,2.0,0.51,5.75,5.75,-1.6,53.43,-6.24,2023.0,5.0,6.0,8.1,3.3,1.0,1.0,1.0,0.0,1.0,0.0,2023-05-06,-0.2083488400521449
1.05,0.92,0.0,0.13,1004.0,-0.85,-0.72,-0.16,-0.5,5.8,-0.02,15.25,2.8,1.27,3.6,3.6,-3.45,53.43,-6.24,2023.0,5.0,7.0,8.3,1.25,1.0,1.0,1.0,1.0,2.0,0.0,2023-05-07,-0.2083488400521449
1.25,1.06,0.0,1.46,1001.8,-0.76,-0.57,1.01,-0.09,1.8,-0.02,15.65,2.5,0.86,0.0,-3.45,-3.45,53.43,-6.24,2023.0,5.0,8.0,8.7,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-05-08,-0.2083488400521449
0.62,0.67,0.0,0.37,1000.4,-0.7,-0.57,0.77,-0.6,7.2,-0.02,14.7,2.8,1.2,2.8,2.8,-3.45,53.43,-6.24,2023.0,5.0,9.0,7.3,0.72,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-09,-0.2083488400521449
0.46,0.9,0.0,0.38,1001.2,-0.11,0.04,0.89,0.22,2.0,-0.02,13.72,2.3,0.79,3.5,3.5,-3.45,53.43,-6.24,2023.0,5.0,10.0,5.5,1.18,1.0,1.0,1.0,0.0,0.0,1.0,2023-05-10,-0.2083488400521449
0.13,-0.09,0.0,0.6,1008.3,-0.52,-0.57,0.89,-0.6,5.2,-0.02,13.28,1.9,0.45,0.0,-0.9,-3.45,53.43,-6.24,2023.0,5.0,11.0,8.3,-1.45,1.0,1.0,0.0,1.0,1.0,0.0,2023-05-11,-0.2083488400521449
0.4,-0.54,0.0,-0.73,1016.9,-0.76,-0.88,-2.03,-0.4,8.9,-0.02,13.75,2.3,0.92,2.3,2.3,-3.45,53.43,-6.24,2023.0,5.0,12.0,11.6,0.38,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-12,-0.2083488400521449
0.54,-0.66,1.0,-0.93,1016.3,-1.19,-1.18,-1.44,-1.12,6.3,-0.02,15.0,2.4,0.86,4.5,4.5,-3.45,53.43,-6.24,2023.0,5.0,13.0,12.8,1.85,1.0,1.0,2.0,0.0,2.0,0.0,2023-05-13,-0.2083488400521449
0.34,-0.39,0.0,0.19,1011.2,-0.45,-0.26,1.12,-0.29,1.2,-0.02,14.18,1.8,0.38,5.75,5.75,-2.4,53.43,-6.24,2023.0,5.0,14.0,10.6,3.03,1.0,1.0,1.0,0.0,0.0,1.0,2023-05-14,-0.2083488400521449
0.38,-0.54,0.0,-0.54,1015.0,-0.49,-0.88,0.89,-0.6,7.5,-0.02,12.45,2.7,1.27,5.75,5.75,0.4,53.43,-6.24,2023.0,5.0,15.0,11.5,3.97,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-15,-0.2083488400521449
0.7,-0.81,1.0,-0.89,1017.9,-0.7,-0.72,1.01,-0.91,8.1,-0.02,13.2,2.9,1.34,5.75,5.75,3.3,53.43,-6.24,2023.0,5.0,16.0,14.3,4.93,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-16,-0.2083488400521449
0.99,-0.52,0.0,-0.73,1018.5,-0.87,-1.18,1.01,-1.12,7.8,-0.02,14.92,3.0,1.4,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,17.0,14.4,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-17,-0.2083488400521449
0.74,0.76,0.0,0.87,1017.8,-0.67,-1.03,1.01,-1.22,1.8,-0.02,15.35,2.6,0.99,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,18.0,7.5,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2023-05-18,-0.2083488400521449
0.64,0.27,0.0,0.21,1019.7,-0.78,-0.88,1.36,-0.91,0.4,-0.02,15.28,2.1,0.58,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,19.0,9.2,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2023-05-19,-0.2083488400521449
0.32,0.74,0.0,0.94,1018.0,-1.55,-1.79,-1.44,-1.63,0.1,-0.02,15.05,1.5,-0.1,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,20.0,5.5,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2023-05-20,-0.2083488400521449
0.74,0.42,0.0,0.13,1014.8,-1.21,-1.18,-1.56,-0.91,1.8,-0.02,15.75,2.3,0.72,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,21.0,9.0,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2023-05-21,-0.2083488400521449
0.64,-0.05,0.0,0.96,1017.5,-0.29,-0.57,1.47,-0.4,6.2,-0.02,16.73,2.8,1.47,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,22.0,10.6,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-22,-0.2083488400521449
1.01,-0.12,0.0,-0.23,1019.1,-0.52,-1.03,1.01,-0.71,8.7,-0.02,16.68,3.4,1.81,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,23.0,12.7,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-05-23,-0.2083488400521449
0.81,0.06,0.0,-0.25,1019.7,-0.31,-0.72,1.12,-0.71,4.9,-0.02,16.45,2.7,1.27,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,24.0,10.9,5.75,1.0,1.0,1.0,0.0,1.0,0.0,2023-05-24,-0.2083488400521449
1.23,0.24,0.0,0.13,1022.1,-0.83,-1.18,-1.68,-1.12,10.7,-0.02,18.38,3.7,2.09,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,25.0,12.2,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-05-25,-0.2083488400521449
1.03,0.02,0.0,-0.27,1022.5,-0.9,-1.03,-2.26,-0.81,14.2,-0.02,19.58,3.4,1.95,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,26.0,12.2,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-05-26,-0.2083488400521449
1.34,-0.03,0.0,-0.35,1018.1,-1.17,-0.88,-1.79,-0.91,10.1,-0.02,19.05,3.3,1.68,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,27.0,13.9,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-05-27,-0.2083488400521449
0.36,0.74,0.0,1.1,1017.6,-0.07,-0.57,-2.03,0.22,10.0,-0.02,19.45,3.4,2.16,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,28.0,5.7,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2023-05-28,-0.2083488400521449
0.56,0.47,0.0,0.06,1019.9,-0.09,-0.57,-1.79,-0.4,15.0,-0.02,19.08,3.4,2.23,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,29.0,7.9,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-05-29,-0.2083488400521449
0.74,0.09,0.0,-0.48,1021.7,-0.61,-0.88,-1.44,-0.71,15.3,-0.02,19.48,3.5,2.16,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,30.0,10.5,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-05-30,-0.2083488400521449
0.46,-0.23,0.0,-0.5,1019.2,-0.29,-0.57,-1.56,-0.4,9.7,-0.02,18.18,2.5,1.27,5.75,5.75,5.75,53.43,-6.24,2023.0,5.0,31.0,10.5,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-05-31,-0.2083488400521449
0.52,0.13,0.0,-0.54,1017.2,-0.29,-0.42,-1.56,-0.19,10.1,-0.02,18.27,3.1,1.81,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,1.0,9.2,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2023-06-01,-0.2083488400521449
0.32,0.63,0.0,0.44,1016.7,-0.38,-0.72,-1.33,-0.6,8.6,-0.02,18.45,3.0,1.68,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,2.0,6.0,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-06-02,-0.2083488400521449
1.01,-0.59,0.0,-0.75,1015.5,-0.9,-1.18,-1.56,-0.91,15.5,-0.02,19.58,3.8,2.29,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,3.0,14.8,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-03,-0.2083488400521449
0.99,-0.16,0.0,-0.48,1015.8,-0.7,-0.72,-1.56,-0.6,15.4,-0.02,20.25,3.7,2.23,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,4.0,12.8,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-04,-0.2083488400521449
1.01,0.11,0.0,-0.39,1015.7,-0.65,-0.88,-1.79,-0.81,15.5,-0.02,20.8,3.7,2.36,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,5.0,11.7,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-05,-0.2083488400521449
0.46,0.4,0.0,-0.06,1014.9,-0.49,-0.42,-1.44,-0.5,9.8,-0.02,19.15,2.4,1.06,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,6.0,7.7,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-06,-0.2083488400521449
0.23,0.2,0.0,-0.0,1012.4,-0.09,-0.11,-1.56,-0.09,5.3,-0.02,17.25,2.2,0.99,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,7.0,7.5,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-06-07,-0.2083488400521449
0.36,0.81,0.0,0.54,1008.2,0.04,-0.26,-1.68,-0.09,4.3,-0.02,16.38,2.4,1.06,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,8.0,5.4,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-06-08,-0.2083488400521449
0.85,1.03,0.0,0.6,1004.7,-0.0,-0.26,-1.79,-0.09,14.2,-0.02,18.45,3.7,2.43,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,9.0,6.8,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2023-06-09,-0.2083488400521449
1.07,0.99,0.0,0.42,1003.5,-0.94,-1.03,-1.56,-0.81,1.9,-0.02,18.8,2.2,0.72,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,10.0,8.1,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2023-06-10,-0.2083488400521449
1.8,1.42,0.0,1.85,1005.3,-1.23,-1.03,-0.74,-0.91,8.5,-0.02,21.22,3.8,2.09,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,11.0,9.8,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-06-11,-0.2083488400521449
1.54,1.44,0.0,1.08,1006.5,-1.37,-1.64,1.24,-1.53,2.5,-0.02,19.62,2.0,0.31,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,12.0,8.4,5.75,1.0,1.0,1.0,0.0,1.0,0.0,2023-06-12,-0.2083488400521449
2.19,2.11,0.0,1.93,1006.1,-0.92,-0.88,-1.56,-0.91,10.6,-0.02,21.52,4.6,2.7,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,13.0,8.6,5.75,1.0,1.0,1.0,1.0,3.0,0.0,2023-06-13,-0.2083488400521449
1.5,0.9,0.0,0.94,1008.4,-0.61,-0.42,-1.44,-0.4,14.8,-0.02,21.8,4.6,2.98,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,14.0,10.6,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-14,-0.2083488400521449
2.05,0.36,0.0,-0.19,1010.0,-1.05,-1.18,-1.33,-1.12,14.5,-0.02,22.32,4.3,2.5,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,15.0,15.7,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-15,-0.2083488400521449
1.52,0.94,0.0,0.42,1007.4,-1.1,-1.03,-0.63,-1.12,1.3,-0.02,19.48,2.1,0.45,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,16.0,10.5,5.75,1.0,1.0,1.0,1.0,0.0,0.0,2023-06-16,-0.2083488400521449
1.11,1.75,0.0,1.71,1002.8,-0.56,-0.88,-1.09,-0.71,4.1,-0.02,18.7,2.7,1.2,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,17.0,4.9,5.75,1.0,1.0,1.0,1.0,1.0,0.0,2023-06-17,-0.2083488400521449
1.62,1.89,0.0,1.85,997.9,-0.78,-0.72,-1.09,-0.71,6.1,-0.02,20.18,3.6,1.95,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,18.0,6.8,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-06-18,-0.2083488400521449
1.87,1.84,0.0,1.75,996.4,-0.76,-0.88,-0.16,-0.71,8.1,-0.02,20.27,3.7,1.88,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,19.0,8.2,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-06-19,-0.2083488400521449
1.36,1.6,0.0,1.23,997.9,-1.28,-1.03,-0.28,-0.91,2.9,-0.02,19.12,2.5,0.79,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,20.0,6.8,5.75,1.0,1.0,1.0,1.0,1.0,0.0,2023-06-20,-0.2083488400521449
1.91,1.26,0.0,1.71,1003.8,-0.63,0.2,0.77,0.12,11.6,-0.02,19.58,3.9,2.23,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,21.0,11.0,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2023-06-21,-0.2083488400521449
1.48,0.83,0.0,0.4,1009.8,-0.96,-1.03,-1.44,-0.81,11.5,-0.02,20.62,3.8,2.23,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,22.0,10.8,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2023-06-22,-0.2083488400521449
1.64,2.2,0.0,1.62,1008.5,-0.31,-0.42,0.07,0.12,0.6,-0.02,19.35,2.3,0.65,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,23.0,5.5,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2023-06-23,-0.2083488400521449
2.29,2.54,0.0,2.45,1005.9,-0.16,-0.26,-0.63,-0.4,8.9,-0.02,21.98,4.9,3.12,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,24.0,7.2,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-06-24,-0.2083488400521449
1.5,1.15,0.0,1.91,1001.9,-0.49,0.5,1.01,0.53,4.2,-0.02,19.55,2.8,1.13,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,25.0,9.5,5.75,1.0,1.0,1.0,1.0,1.0,1.0,2023-06-25,-0.2083488400521449
1.34,1.15,0.0,0.56,1007.7,-0.43,-0.26,0.77,-0.29,7.4,-0.02,17.08,3.6,1.95,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,26.0,8.7,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2023-06-26,-0.2083488400521449
1.83,1.8,0.0,1.66,1006.7,-0.43,-0.72,0.54,-0.19,0.3,-0.02,17.7,2.4,0.65,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,27.0,8.2,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2023-06-27,-0.2083488400521449
1.27,1.15,0.0,1.77,1005.8,-0.49,0.65,1.24,0.22,1.9,-0.02,18.2,2.2,0.65,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,28.0,8.4,5.75,1.0,1.0,1.0,1.0,0.0,1.0,2023-06-28,-0.2083488400521449
1.05,0.69,0.0,0.64,1006.0,-0.47,-0.57,0.77,-0.5,6.1,-0.02,16.6,3.0,1.4,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,29.0,9.3,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2023-06-29,-0.2083488400521449
0.99,1.46,0.0,1.46,997.9,0.13,0.35,0.89,0.22,0.2,-0.02,16.35,1.9,0.45,5.75,5.75,5.75,53.43,-6.24,2023.0,6.0,30.0,5.6,5.75,1.0,1.0,1.0,1.0,0.0,1.0,2023-06-30,-0.2083488400521449
1.11,1.17,0.0,1.41,997.9,1.36,0.81,0.89,0.64,6.1,-0.02,16.55,3.5,2.29,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,1.0,7.5,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2023-07-01,-0.2083488400521449
0.91,0.87,0.0,0.9,1000.3,0.25,0.81,1.01,0.95,4.8,-0.02,16.02,3.3,1.88,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,2.0,7.8,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-07-02,-0.2083488400521449
0.87,0.74,0.0,0.96,998.7,-0.22,0.96,1.01,0.64,5.8,-0.02,15.25,3.0,1.54,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,3.0,8.2,5.75,1.0,1.0,1.0,1.0,2.0,1.0,2023-07-03,-0.2083488400521449
1.09,0.67,0.0,0.73,997.5,-0.36,0.04,1.24,-0.09,8.0,-0.02,15.35,3.3,1.75,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,4.0,9.6,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2023-07-04,-0.2083488400521449
1.03,0.67,0.0,0.73,1000.6,-0.29,-0.11,0.77,0.12,4.2,-0.02,15.75,3.0,1.54,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,5.0,9.3,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-07-05,-0.2083488400521449
0.89,1.28,0.0,1.27,998.0,0.27,0.5,-0.39,0.53,0.8,-0.02,15.42,2.1,0.58,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,6.0,5.9,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2023-07-06,-0.2083488400521449
1.44,1.84,0.0,1.69,998.1,-0.02,0.04,-0.63,0.12,5.0,-0.02,16.88,2.7,1.2,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,7.0,6.1,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-07-07,-0.2083488400521449
1.7,1.64,0.0,1.71,999.8,0.16,0.35,-0.16,0.53,8.3,-0.02,19.1,4.3,2.64,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,8.0,8.3,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2023-07-08,-0.2083488400521449
1.52,0.31,0.0,-0.1,1004.5,-0.67,-0.72,-0.04,-0.5,7.4,-0.02,18.45,3.0,1.4,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,9.0,13.3,5.75,1.0,1.0,1.0,1.0,2.0,0.0,2023-07-09,-0.2083488400521449
0.72,1.46,0.0,0.38,1001.2,-1.08,-0.88,-0.63,-0.81,0.7,-0.02,16.82,1.8,0.17,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,10.0,4.3,5.75,1.0,1.0,1.0,1.0,0.0,0.0,2023-07-10,-0.2083488400521449
1.36,1.6,0.0,1.56,996.8,-0.45,0.5,0.89,0.33,4.9,-0.02,17.3,3.2,1.54,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,11.0,6.8,5.75,1.0,1.0,1.0,1.0,1.0,1.0,2023-07-11,-0.2083488400521449
1.36,0.74,0.0,1.42,999.8,0.25,0.2,0.77,0.22,3.8,-0.02,16.45,3.2,1.75,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,12.0,10.6,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2023-07-12,-0.2083488400521449
1.23,0.76,0.0,0.52,1002.6,-1.08,-1.03,0.19,-0.71,3.1,-0.02,16.52,2.6,0.92,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,13.0,9.9,5.75,1.0,1.0,1.0,0.0,1.0,0.0,2023-07-13,-0.2083488400521449
0.97,1.57,0.0,1.29,989.6,0.27,1.11,-1.33,0.84,0.4,-0.02,15.75,1.3,-0.24,5.75,5.75,5.75,53.43,-6.24,2023.0,7.0,14.0,5.0,5.75,1.0,1.0,1.0,1.0,0.0,1.0,2023-07-14,-0.2083488400521449
0.42,1.46,0.0,1.5,982.8,0.72,0.2,0.66,0.43,0.6,-0.02,14.9,1.4,0.03,0.0,-1.2,2.5,53.43,-6.24,2023.0,7.0,15.0,2.8,0.43,1.0,1.0,0.0,1.0,0.0,1.0,2023-07-15,-0.2083488400521449
1.03,1.26,0.0,1.39,994.5,-0.05,0.35,0.89,0.12,5.0,-0.02,15.7,3.0,1.47,0.0,-3.45,-2.5,53.43,-6.24,2023.0,7.0,16.0,6.7,-1.98,1.0,1.0,0.0,1.0,1.0,1.0,2023-07-16,-0.2083488400521449
1.19,1.19,0.0,1.14,1004.6,-0.81,-0.88,1.24,-0.91,2.9,-0.02,16.1,2.9,1.2,2.9,2.9,0.6,53.43,-6.24,2023.0,7.0,17.0,7.8,2.13,1.0,1.0,1.0,0.0,1.0,0.0,2023-07-17,-0.2083488400521449
0.89,1.24,0.0,0.89,1005.2,-0.96,-1.18,-0.63,-1.01,2.5,-0.02,16.65,2.0,0.45,0.0,-3.45,-3.45,53.43,-6.24,2023.0,7.0,18.0,6.1,-2.3,1.0,1.0,0.0,1.0,1.0,0.0,2023-07-18,-0.2083488400521449
1.05,1.24,0.0,0.89,1007.3,-0.83,-0.42,1.01,-0.71,2.8,-0.02,16.95,2.5,0.86,1.0,1.0,-3.45,53.43,-6.24,2023.0,7.0,19.0,6.9,-0.48,1.0,1.0,1.0,0.0,1.0,0.0,2023-07-19,-0.2083488400521449
0.81,1.06,0.0,1.0,1007.2,-0.76,-0.42,1.01,-0.6,3.3,-0.02,16.38,2.6,0.92,1.0,1.0,-3.45,53.43,-6.24,2023.0,7.0,20.0,6.5,-0.48,1.0,1.0,1.0,1.0,1.0,0.0,2023-07-20,-0.2083488400521449
0.91,0.94,0.0,0.9,1002.7,-0.36,-0.42,0.77,-0.71,2.4,-0.02,15.65,2.4,0.92,0.8,0.8,-3.45,53.43,-6.24,2023.0,7.0,21.0,7.5,-0.62,1.0,1.0,1.0,1.0,1.0,0.0,2023-07-21,-0.2083488400521449
1.27,1.53,0.0,1.52,993.7,-0.87,-0.88,0.66,-0.71,0.1,-0.02,16.7,1.7,0.17,0.0,-3.45,-3.45,53.43,-6.24,2023.0,7.0,22.0,6.7,-2.3,1.0,1.0,0.0,1.0,0.0,0.0,2023-07-22,-0.2083488400521449
0.42,1.28,0.0,1.93,992.8,0.13,0.04,-2.03,0.33,0.0,-0.02,16.32,1.0,-0.38,0.0,-3.45,-3.45,53.43,-6.24,2023.0,7.0,23.0,3.6,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2023-07-23,-0.2083488400521449
0.85,0.38,0.0,0.48,1000.0,-0.9,-1.03,1.71,-0.91,3.7,-0.02,15.62,2.3,0.79,1.8,1.8,-3.45,53.43,-6.24,2023.0,7.0,24.0,9.7,0.05,1.0,1.0,1.0,0.0,1.0,0.0,2023-07-24,-0.2083488400521449
1.23,0.2,0.0,0.13,1002.2,-0.83,-1.18,0.89,-1.01,7.0,-0.02,15.58,3.0,1.4,4.8,4.8,-3.45,53.43,-6.24,2023.0,7.0,25.0,12.4,2.05,1.0,1.0,1.0,0.0,2.0,0.0,2023-07-25,-0.2083488400521449
0.83,0.92,0.0,0.21,995.1,-0.99,-1.03,-0.28,-0.81,0.9,-0.02,15.52,1.2,-0.38,0.0,-2.0,-3.45,53.43,-6.24,2023.0,7.0,26.0,7.2,-1.82,1.0,1.0,0.0,1.0,0.0,0.0,2023-07-26,-0.2083488400521449
